New Mexico Tech Lightning Mapping Array -- analyzed data
Exported on: Mon May  4 13:35:20 2020
Original data file: /Users/sharm261/Desktop/mount/OKLMA_data_2013_cases/20130519/LYLOUT_130519_212000_0600.dat.gz
Analysis started: Thu Aug 29 03:15:48 2013
Analysis finished: Thu Aug 29 06:41:36 2013
Data start time: 05/19/13 21:20:00
Number of seconds analyzed: 600
Location: OK LMA 2002/2005
Data:time (UT sec of day), lat, lon, alt(m), reduced chi^2, # of stations contributed, P(dBW), charge, mask
Number of events:       39389
Flash stats: not saved
*** data ***
 76951.124971196   35.627960  -97.483643   8186.5   0.30  8  1.1000e+01  3  1f8c
 76951.125153696   35.627609  -97.483856   8073.1   0.21  9  1.5800e+01  3 1358d
 76951.125975322   35.627430  -97.490555   7957.4   0.21 10  1.3700e+01  3 11f8d
 76951.127265265   35.627850  -97.492157   7884.8   0.16  8  1.6600e+01  3   f8d
 76951.127537010   35.623375  -97.487144   8039.9   0.60  8  9.7000e+00  3  178d
 76951.127985828   35.627441  -97.491699   7329.3   0.09  7  1.2700e+01  3   78d
 76951.128097332   35.627296  -97.491493   7505.6   0.24  7  1.3300e+01  3   78d
 76951.128960330   35.625847  -97.492226   7788.9   0.15  8  1.3700e+01  3  178d
 76951.129435779   35.626438  -97.495369   7363.8   0.04  8  1.5800e+01  3  178d
 76951.129545493   35.626213  -97.496292   7468.4   0.27  8  1.3800e+01  3   f8d
 76951.129602027   35.626610  -97.496597   7406.4   0.40  8  1.9100e+01  3   f8d
 76951.129661979   35.626556  -97.496368   7508.7   0.23  8  1.4400e+01  3  1e8d
 76951.130085653   35.624329  -97.482162   8030.3   0.47  7  1.3200e+01  3   78d
 76951.130227152   35.626225  -97.497818   7702.1   0.44  8  1.2900e+01  3   f8d
 76951.130401429   35.623192  -97.483658   8276.9   0.78 11  2.0600e+01  3 13f8d
 76951.130881128   35.625069  -97.499779   7685.1   0.39  7  1.6500e+01  3 11e84
 76951.133498269   35.626522  -97.503426   7321.2   0.13  7  1.3000e+01  3   78d
 76951.134575449   35.627026  -97.504921   7417.1   0.19  9  1.5600e+01  3 1178d
 76951.135813440   35.615788  -97.481651   8160.5   0.08  7  1.5500e+01  3   78d
 76951.136096667   35.617397  -97.479927   8277.4   0.15 12  2.4800e+01  3 17f8d
 76951.136260873   35.617371  -97.479492   8164.1   0.43  8  1.8700e+01  3   f8d
 76951.139057489   35.806221  -97.263039   6128.8   0.56  7  1.3600e+01  3   78d
 76951.140653858   35.616558  -97.478905   8966.6   0.41 11  2.4100e+01  3 13f8d
 76951.143146062   35.800629  -97.272461   6482.5   0.31  7  1.1200e+01  3   78d
 76951.143452032   35.616524  -97.478874   8971.8   0.33  8  1.2000e+01  3   f8d
 76951.149795627   35.791401  -97.270172   6333.5   0.26  7  1.4500e+01  3   78d
 76951.151116663   35.791199  -97.269974   6146.1   0.18  7  1.0800e+01  3   78d
 76951.178960810   35.801514  -97.318146   5389.0   0.09  7  9.8000e+00  0   d8d
 76951.181752611   35.804264  -97.319122   5258.7   0.21  7  1.4900e+01  0   78d
 76951.181902281   35.794907  -97.322304   5491.0   0.39  7  1.4800e+01  0   78d
 76951.182697216   35.793797  -97.322578   5324.9   0.16  7  1.5700e+01  0   78d
 76951.183506903   35.792408  -97.322960   5087.5   0.31  7  1.4700e+01  0   78d
 76951.188183287   35.804386  -97.327126   5236.0   0.15  7  1.3900e+01  0   78d
 76951.190246811   35.790531  -97.338860   5847.9   0.26  7  1.6100e+01  0   78d
 76951.190873027   35.790005  -97.342484   5441.3   0.46  7  1.4100e+01  0   78d
 76951.191081750   35.794861  -97.333405   5305.4   0.37  7  1.3200e+01  0   78d
 76951.256448698   35.776348  -97.192162   9307.9   0.48  7  1.1600e+01 -3  1f84
 76951.256871833   35.766808  -97.203323   8876.8   0.28  9  1.7300e+01 -3  1f8d
 76951.259295843   35.769810  -97.234627   6797.4   0.58  7  1.3000e+01  3   78d
 76951.272782680   35.734146  -97.228081  10236.8   0.25  9  1.9800e+01 -3  1f8d
 76951.283617462   35.753483  -97.211899   9541.9   0.13  7  1.8100e+01 -3   d8d
 76951.283651183   35.826054  -97.046440  11253.7   0.52  7  1.7800e+01  0  1f05
 76951.287512672   35.757977  -97.234138   6292.8   0.42  7  1.7300e+01  3   78d
 76951.293331481   35.753822  -97.232155   6161.2   0.11  7  1.3800e+01  3   78d
 76951.295249177   35.752148  -97.232773   6425.5   0.49  7  1.5800e+01  3   78d
 76951.299982903   35.755337  -97.242203   5877.2   0.51  7  1.3300e+01  3   78d
 76951.304709820   35.754105  -97.246223   6074.9   0.58  7  1.6900e+01  3   f8c
 76951.306380032   35.752251  -97.250778   6288.7   0.15  7  1.6100e+01  3   78d
 76951.309501770   35.752934  -97.256927   6558.0   0.31  7  1.4900e+01  3   78d
 76951.311843162   35.751862  -97.263657   6461.4   0.32  7  1.4600e+01  3   78d
 76951.311962628   35.746357  -97.261635   6697.7   0.67  8  1.6600e+01  3   f8d
 76951.312680751   35.743858  -97.262871   6720.2   0.36 10  1.5900e+01  3 13d8d
 76951.314054554   35.753281  -97.179031  12551.8   0.44  9  1.8800e+01  0 17c0d
 76951.316001731   35.749706  -97.270813   6741.6   0.24  7  1.3600e+01  3   78d
 76951.321066980   35.732071  -97.278465   6488.7   0.43  7  1.3700e+01  3   78d
 76951.323771853   35.752419  -97.214882   9838.8   0.40 10  2.9800e+01 -3  7d8d
 76951.414371729   35.576279  -97.499794  10885.7   0.12  7  7.0000e+00  3   d8d
 76951.419303760   35.757515  -97.200523   7226.8   0.28  7  1.4300e+01  3   78d
 76951.419324422   35.576958  -97.496422  10966.2   0.45  8  1.0500e+01  3   f8d
 76951.420418565   35.578144  -97.497650  10872.2   0.12  8  1.1100e+01  3  1d8d
 76951.423117951   35.578648  -97.497498  10848.9   0.36  7  7.1000e+00  3 1058d
 76951.424371830   35.579151  -97.497017  10798.5   0.37  8  1.0300e+01  3   f8d
 76951.433680435   35.580044  -97.494583  10831.4   0.38  7  6.6000e+00  3   d8d
 76951.438382061   35.606873  -97.442978   9516.9   0.20  7  1.2300e+01  3 10d89
 76951.439382911   35.605389  -97.441658   9458.7   0.28 10  1.6300e+01  3 13d8d
 76951.441457854   35.581367  -97.492172  10810.1   0.19  9  1.1600e+01  3 10f8d
 76951.443163558   35.581787  -97.490837  10593.3   0.46  8  1.0700e+01  3 1078d
 76951.448586451   35.582161  -97.489723  10542.5   0.46  7  7.7000e+00  3   d8d
 76951.450773515   35.576824  -97.501778  11184.7   0.78  8  9.7000e+00  3   f8d
 76951.451659154   35.607548  -97.440125   9638.2   0.25  8  1.2100e+01  3  178d
 76951.452968577   35.663021  -97.425545  16422.7   0.49  9  2.3400e+01  0 11f0d
 76951.457939847   35.582928  -97.486237  10383.1   0.64 10  1.4500e+01  3 11f8d
 76951.458314374   35.788521  -97.215752  10892.3   0.14 10  1.7100e+01 -3 11f8d
 76951.458990736   35.753582  -97.239967  10528.7   0.50  7  1.3900e+01 -3   f85
 76951.459066806   35.753006  -97.230843   9996.8   0.33  7  9.7000e+00 -3 10c8d
 76951.459428832   35.582268  -97.484482  10375.6   0.34  7  9.9000e+00  3   78d
 76951.461423304   35.708874  -97.279160   7446.6   0.88  8  2.0200e+01  3 1328d
 76951.461585160   35.717716  -97.285011   7140.6   0.32  9  1.7200e+01  3  3b8d
 76951.461912030   35.734676  -97.278816   7394.5   0.27  7  1.5800e+01  3   78d
 76951.462591151   35.602859  -97.440590   9460.4   0.12  9  1.6500e+01  3  1f8d
 76951.462672467   35.602741  -97.440948   9484.9   0.24  8  2.0300e+01  3  178d
 76951.463063148   35.735584  -97.278282   7092.8   0.62  8  1.6500e+01  3  1b8d
 76951.465006780   35.582470  -97.482368  10403.0   0.53  7  1.1900e+01  3 1070d
 76951.466486331   35.582008  -97.482430  10343.8   0.34  9  2.0500e+01  3 13d85
 76951.468312708   35.583118  -97.479172  10585.3   0.16  9  1.5900e+01  3 10f8d
 76951.469708529   35.600746  -97.444191   9494.0   0.18 10  1.5800e+01  3 11f8d
 76951.470602452   35.582436  -97.476494  10401.5   0.14  7  1.1200e+01  3   d8d
 76951.475223028   35.601944  -97.436562   9442.4   0.10  7  1.3800e+01  3 10f05
 76951.482011005   35.576630  -97.502304  11091.5   0.24 12  2.0400e+01  3 17f8d
 76951.485826961   35.587208  -97.471962  10161.3   0.23 10  1.6600e+01  3 11f8d
 76951.485868549   35.587288  -97.471359  10033.7   0.42  7  1.4300e+01  3  1c8d
 76951.490005565   35.587677  -97.472519  10276.8   0.66  8  1.0700e+01  3   f8d
 76951.494241308   35.587444  -97.471573   9999.0   0.53  9  1.3500e+01  3  1f8d
 76951.495361399   35.587086  -97.471481  10095.1   0.06  8  1.3300e+01  3  178d
 76951.497425535   35.588100  -97.468224  10062.0   0.14 10  1.3000e+01  3 11f8d
 76951.498705266   35.588409  -97.468323  10166.3   0.16  8  1.4900e+01  3   f8d
 76951.500368245   35.585999  -97.463036  10022.3   0.26  7  1.0800e+01  3   d8d
 76951.500880068   35.587761  -97.463905   9943.7   0.21  7  1.1300e+01  3   78d
 76951.504872647   35.583694  -97.463593  10062.0   0.25  8  1.1900e+01  3   f8d
 76951.504954918   35.584011  -97.463020  10160.5   0.55  8  1.1900e+01  3   f8d
 76951.505117318   35.583748  -97.460510  10055.6   0.26  7  1.0100e+01  3   d8d
 76951.509739161   35.749420  -97.256470  10789.3   0.12  8  1.4700e+01 -3 11f05
 76951.510655580   35.603081  -97.430908   9365.4   0.22 10  1.3300e+01  3 11f8d
 76951.511308868   35.603931  -97.428917   9449.7   0.77  7  1.3700e+01  3   78d
 76951.512931973   35.609234  -97.443207   9480.9   0.32  7  9.8000e+00  3   d8d
 76951.513752523   35.586109  -97.454880  10069.8   0.50  7  9.9000e+00  3   d8d
 76951.516053749   35.585285  -97.449509  10077.3   0.25  7  9.8000e+00  3   d8d
 76951.516493405   35.599831  -97.430046   8958.9   0.68  9  1.3600e+01  3  7d8c
 76951.520442090   35.586960  -97.457169  10015.5   0.78  9  1.4700e+01  3 13e85
 76951.521825066   35.585712  -97.447701   9658.9   0.39  7  9.4000e+00  3   d8d
 76951.522043831   35.590126  -97.452118  10113.3   0.29  8  1.1500e+01  3   f8d
 76951.523573192   35.591415  -97.452110   9947.1   0.33  7  5.9000e+00  3   d8d
 76951.524390189   35.591263  -97.452003   9994.0   0.55  9  1.1400e+01  3 10f8d
 76951.525595693   35.590363  -97.451591  10092.5   0.45  9  1.9400e+01  3  1f8d
 76951.527222121   35.603203  -97.430435   9359.2   0.44  8  2.0000e+01  3  1f89
 76951.532991448   35.586220  -97.436699  10053.4   0.34  7  1.1900e+01  3   d8d
 76951.533095591   35.586849  -97.437202   9951.7   0.12  7  1.3400e+01  3   e8d
 76951.533437920   35.585979  -97.435898   9910.2   0.58  8  1.0400e+01  3   f8d
 76951.537407732   35.586304  -97.432068   9969.5   0.48  7  1.0500e+01  3 10b8c
 76951.538696219   35.584274  -97.431175   9689.9   0.37  8  1.2600e+01  3   f8d
 76951.541275601   35.588440  -97.430527   9722.6   0.14  8  1.3600e+01  3 13d84
 76951.544475202   35.582405  -97.426964  10143.4   0.22  8  1.5400e+01  3   f8d
 76951.544979236   35.583549  -97.427872   9795.6   0.71  7  1.0400e+01  3  1e8c
 76951.549487959   35.707615  -97.294937   8420.7   0.51  7  2.7000e+01  3  1d89
 76951.550711593   35.587311  -97.418182   9719.7   0.34  7  9.2000e+00  3   d8d
 76951.554132759   35.584198  -97.417595   9738.2   0.30  9  1.8400e+01  3 13c8d
 76951.554231084   35.587807  -97.413849   9924.8   0.31  7  2.3100e+01  3  7588
 76951.556998885   35.585274  -97.412170   9783.4   0.11  8  1.3400e+01  3 11e8c
 76951.557433281   35.587299  -97.407188  10013.4   0.67  7  1.2600e+01  3  1f84
 76951.557559189   35.585533  -97.409096   9897.4   0.06  8  1.3100e+01  3   f8d
 76951.557636410   35.586121  -97.408348   9887.8   0.81  7  8.7000e+00  3   f8c
 76951.559683786   35.608028  -97.425560   9559.3   0.22  9  1.1900e+01  3  1f8d
 76951.561174823   35.587486  -97.405861   9955.8   0.09 10  1.3000e+01  3 11f8d
 76951.561639828   35.587833  -97.404648  10053.6   0.15  8  1.3400e+01  3   f8d
 76951.564248741   35.590137  -97.405800   9819.0   0.56  9  2.1100e+01  3  3f85
 76951.564725394   35.602436  -97.453690   9500.2   0.90  7  1.0100e+01  3   78d
 76951.565508023   35.602043  -97.455452   9518.7   0.31  9  2.1900e+01  3 13d85
 76951.566957243   35.602585  -97.454941   9389.0   0.71  7  1.7400e+01  3  1785
 76951.567199925   35.601742  -97.455040   9337.1   0.84  9  1.9300e+01  3  1f8d
 76951.569095451   35.602161  -97.455360   9284.5   0.20 10  1.6600e+01  3 13d8d
 76951.573507654   35.601555  -97.455887   9248.5   0.15  9  1.7800e+01  3  1f8d
 76951.573817422   35.600010  -97.401779   9800.5   0.59  9  1.6200e+01  3  1f8d
 76951.574596819   35.580971  -97.394852   9917.5   0.05  9  1.7500e+01  3  1f8d
 76951.575001379   35.598972  -97.456497   9231.2   0.13  8  1.4000e+01  3 10d8d
 76951.577341344   35.584610  -97.392601   9588.4   0.71  8  1.4100e+01  3   f8d
 76951.583414023   35.705070  -97.285576   7434.3   0.09  7  1.5000e+01  3   f0d
 76951.586817969   35.584286  -97.385651   9868.2   0.30  9  1.6200e+01  3  1f8d
 76951.589278084   35.604706  -97.404022  10058.6   0.18  7  1.8500e+01  3  1d89
 76951.590889436   35.584644  -97.384567   9801.5   0.24 10  1.2400e+01  3 13f0d
 76951.592618504   35.608372  -97.464378   9228.9   0.55 10  1.5700e+01  3  3f8d
 76951.597956138   35.598949  -97.473999   9748.6   0.09  7  1.3400e+01  3  3e88
 76951.598012914   35.608109  -97.467346   9572.8   0.44  9  1.8400e+01  3 11f85
 76951.600782072   35.607601  -97.469467   9432.0   0.11 10  1.2400e+01  3 11f8d
 76951.601474865   35.585564  -97.377289   9801.0   0.42  9  1.3800e+01  3 10f8d
 76951.601635010   35.608360  -97.472023   9682.2   0.55  8  1.1800e+01  3   f8d
 76951.601715230   35.608345  -97.472252   9664.2   0.44  7  1.2000e+01  3   78d
 76951.601797978   35.605923  -97.472946   9803.9   0.84  8  1.5700e+01  3 13d88
 76951.603208210   35.582642  -97.374588   9835.5   0.14  9  1.6200e+01  3  1f8d
 76951.605714757   35.609928  -97.392517  10669.6   0.29 10  1.8600e+01  3 17e85
 76951.605841479   35.607143  -97.399620  10076.2   0.32  9  1.4500e+01  3 13d0d
 76951.610682116   35.593185  -97.377930   9811.6   0.14 10  1.5800e+01  3 11f8d
 76951.611540292   35.591034  -97.381264   9799.5   0.62  7  1.4800e+01  3   78d
 76951.613569530   35.607304  -97.478943   9389.8   0.92 11  2.2100e+01  3 17d8d
 76951.613953965   35.583355  -97.372154   9682.8   0.53 10  1.4900e+01  3 13f85
 76951.614607430   35.583839  -97.370911   9575.1   0.73  7  1.1900e+01  3   78d
 76951.616627896   35.585957  -97.366508   9645.2   0.21 10  1.8300e+01  3 13d8d
 76951.618967073   35.608677  -97.481003  10083.0   0.17  7  8.5000e+00  3   d8d
 76951.623449214   35.603477  -97.369003   9846.3   0.22  7  1.3600e+01  3   f85
 76951.624486983   35.604626  -97.481140  10147.1   0.42  8  1.3300e+01  3 11f84
 76951.630104435   35.605358  -97.489891  10089.3   0.44  8  1.3600e+01  3  1f85
 76951.631601701   35.602161  -97.369919   9592.2   0.35  8  1.4300e+01  3  178d
 76951.637930316   35.606586  -97.372025   9699.2   0.63  9  1.5500e+01  3 11f8c
 76951.641972789   35.605339  -97.366753   9447.2   0.24  9  1.5200e+01  3 10f8d
 76951.642659221   35.605892  -97.440094   9613.8   0.15  7  1.8200e+01  3 1068d
 76951.642763905   35.607723  -97.437729   9683.4   0.33  7  9.8000e+00  3 11d0c
 76951.643299795   35.602150  -97.372421   9278.1   0.50  8  1.2700e+01  3 1170d
 76951.644856396   35.605125  -97.365097   9435.2   0.45  9  1.7200e+01  3 13d85
 76951.650807448   35.602520  -97.362480   9286.0   0.21 11  1.4900e+01  3 13f8d
 76951.655633582   35.602238  -97.432083   9365.6   0.46  7  8.7000e+00  3   d8d
 76951.655726384   35.640930  -97.383499  15871.8   0.58  7  1.8400e+01  0 11d0a
 76951.656146592   35.600075  -97.428902   9399.1   0.17  8  1.6300e+01  3 11d89
 76951.657184263   35.613632  -97.447762  10312.5   0.21  7  1.1400e+01  3   f85
 76951.657522663   35.617226  -97.446968  10227.6   0.32 10  1.4800e+01  3 11f8d
 76951.657959137   35.619904  -97.449814  10260.0   0.67 10  1.0600e+01  3 11f8d
 76951.663711325   35.598328  -97.355972   9539.2   0.33 11  1.6400e+01  3 13f8d
 76951.669967168   35.579067  -97.498802  12265.0   0.37  7  1.7200e+01  0 1098d
 76951.677114833   35.666302  -97.081947   9835.1   0.30  7  2.2300e+01  0   f85
 76951.679089763   35.591606  -97.355301   9455.0   0.30 10  1.5000e+01  3 11f8d
 76951.683894720   35.733147  -97.286835  11342.5   0.93  7  2.4100e+01 -3  1d89
 76951.690921156   35.664837  -97.077225   9303.0   0.18  7  1.8600e+01  0  1785
 76951.695363540   35.657845  -97.091248   8921.4   0.87  8  1.6100e+01  0  178d
 76951.697544277   35.651962  -97.101677   8800.9   0.87  7  1.6400e+01  0  1f88
 76951.697946512   35.661640  -97.085907   9591.8   0.30  7  1.4400e+01  0  158d
 76951.701605886   35.602112  -97.421822   9732.5   0.47  7  2.1400e+01  3 14e0c
 76951.701771197   35.603806  -97.431847   9484.8   0.31  7  1.4800e+01  3 13c0c
 76951.701998822   35.610069  -97.424049   9183.8   0.59  7  1.2800e+01  3 11f08
 76951.706595652   35.665104  -97.085335   9023.7   0.20  7  1.4500e+01  0  1d0d
 76951.711117951   35.609360  -97.442314   9251.1   0.36  8  1.9100e+01  3  1f89
 76951.714583744   35.609730  -97.442604   9027.3   0.54  9  1.4900e+01  3  1f8d
 76951.714716395   35.611843  -97.441719   8952.6   0.73  7  1.5200e+01  3   78d
 76951.715000755   35.609695  -97.443565   8739.8   0.69  8  1.3700e+01  3 1198d
 76951.715053726   35.606796  -97.447998   9021.9   0.84 11  2.2500e+01  3 17d8d
 76951.715075415   35.669342  -97.086266   9336.0   0.46  8  2.2100e+01  0  1f89
 76951.715268825   35.613941  -97.442223   9077.5   0.66  7  1.2800e+01  3   b8d
 76951.715377051   35.668777  -97.087036   9425.4   0.48  7  1.3600e+01  0  158d
 76951.718057906   35.613045  -97.440521   9102.2   0.06  7  1.5700e+01  3  1f05
 76951.729956051   35.551556  -97.636009   6043.0   0.71  7  1.3500e+01  0 13b04
 76951.740757933   35.680698  -97.089340   9432.8   0.40  7  1.6400e+01  0  170d
 76951.742342301   35.677517  -97.094337   9645.9   0.47  7  1.9300e+01  0  158d
 76951.749064498   35.619083  -97.441582  10971.6   0.09  7  2.0900e+01  0 16588
 76951.751683087   35.679859  -97.100853   8407.3   0.24  7  1.7400e+01  0 1128d
 76951.755300336   35.582493  -97.505539  11001.6   0.04  9  1.5800e+01  0 11e8d
 76951.808469207   35.662441  -97.085663   9722.9   0.05  7  2.0800e+01  0 13c84
 76951.817484128   35.653713  -97.087997   9836.3   0.93  9  1.9300e+01  0 1398d
 76951.827971462   35.662842  -97.045265  10686.4   0.93  7  1.7500e+01  0 13704
 76951.840650600   35.553108  -97.564941   9048.5   0.61  7  1.7200e+01  0 13d04
 76951.860303471   35.644619  -97.105659   8888.2   0.22  7  1.5800e+01  0  1e0d
 76951.888758983   35.683159  -97.263535   7854.9   0.03  7  1.4100e+01  3 11a0d
 76951.897750380   35.684299  -97.333946   7811.5   0.64  7  2.0400e+01  0 11c85
 76951.962092040   35.677803  -97.376404   9843.8   0.41 10  1.6600e+01  0 13d8d
 76951.962284051   35.677235  -97.377571   9523.1   0.39  7  1.1500e+01  0 1188d
 76951.963346077   35.678459  -97.376717   9688.7   0.39  8  1.5300e+01  0  1b8d
 76951.963379482   35.676517  -97.376450   9917.3   0.06  7  1.0800e+01  0 12c0d
 76951.970760991   35.678257  -97.377441   9644.6   0.88  8  1.1800e+01  0  1d8d
 76951.974136306   35.676460  -97.375748  10018.5   0.41  9  1.2200e+01  0 11b8d
 76951.975006473   35.673199  -97.374962  10353.6   0.75  7  1.0400e+01  0   d8d
 76951.975741033   35.500801  -97.348099  12923.4   0.54 10  1.7800e+01  0 11f8d
 76951.975899356   35.676853  -97.376175   9860.8   0.50  8  1.7200e+01  0 1168d
 76951.976046338   35.676163  -97.378601  10387.9   0.41  8  1.6900e+01  0 1358c
 76951.976831995   35.676941  -97.376846   9758.6   0.66  9  1.7800e+01  0  1f8d
 76951.976952993   35.676155  -97.374733  10112.8   0.82  8  1.1800e+01  0 10b8d
 76951.977511981   35.678192  -97.376831   9805.3   0.41  9  1.6900e+01  0  1f8d
 76951.977691804   35.676491  -97.376045   9943.7   0.42  8  1.3400e+01  0 10f8c
 76951.979100215   35.723507  -97.274399  11384.7   0.85  9  2.0900e+01 -3 17e0c
 76951.979312018   35.675125  -97.374809  10122.6   0.38 10  1.6400e+01  0 13f89
 76951.981647846   35.677837  -97.376122   9809.8   0.29 11  1.6300e+01  0 13f8d
 76951.981938692   35.648331  -97.440498   8779.4   0.60  7  1.1900e+01  0 13d04
 76951.982580590   35.679558  -97.376694   9589.5   0.40 10  1.6400e+01  0 11f8d
 76951.983368020   35.678638  -97.377075   9726.7   0.22 11  1.5100e+01  0 13f8d
 76951.984453265   35.679642  -97.378151   9378.0   0.43 10  1.6900e+01  0 11f8d
 76951.985853511   35.677185  -97.376007   9876.5   0.28 10  2.0600e+01  0 17c8d
 76951.986749003   35.676086  -97.375259  10053.4   0.47 10  1.7300e+01  0  3f8d
 76951.987044013   35.678226  -97.377380   9682.3   0.80 11  1.6800e+01  0 13f8d
 76951.988382035   35.668346  -97.390175   9866.1   0.37  7  1.2600e+01  0 11e0c
 76951.989568165   35.673508  -97.374481  10471.7   0.84  7  8.0000e+00  0 10d8c
 76951.990443888   35.674232  -97.373795  10407.7   0.45 10  1.5100e+01  0 11f8d
